1559596074324,1647
1559596074411,1586
1559596074494,1901
1559596074592,1222
1559596074668,1629
1559596074756,1873
1559596074844,1968
1559596074918,1702
1559596075002,1611
1559596075077,1761
1559596075155,1733
1559596075217,1586
1559596075307,1613
1559596075384,1134
1559596075470,1610
1559596075549,1680
1559596075626,1883
1559596075702,1676
1559596075779,1623
1559596075856,1738
1559596075935,1680
1559596076028,1776
1559596076105,1535
1559596076182,1787
1559596076260,1744
1559596076336,1891
1559596076406,1998
1559596076481,1632
1559596076558,1721
1559596076635,1808
1559596076711,1734
1559596076796,1820
1559596076873,1840
1559596076949,1915
1559596077027,1714
1559596077114,1890
1559596077188,1728
1559596077269,1804
1559596077351,2015
1559596077428,1668
1559596077504,1568
1559596077578,1680
1559596077654,1745
1559596077730,1658
1559596077807,1570
1559596077887,1589
1559596077955,1823
1559596078032,1808
1559596078109,2218
1559596078187,1626
1559596078264,1681
1559596078339,1962
1559596078416,1930
1559596078490,1794
1559596078567,1643
1559596078636,1598
1559596078725,1535
1559596078805,1535
1559596078889,1618
1559596078963,1731
1559596079042,1619
1559596079117,2489
1559596079193,1787
1559596079270,1867
1559596079348,2034
1559596079424,1662
1559596079502,1697
1559596079577,1808
1559596079654,1820
1559596079722,1729
1559596079808,1787
1559596079885,1637
1559596079958,4095
1559596080037,1751
1559596080112,1862
1559596080188,1940
1559596080265,1618
1559596080373,1693
1559596080451,1669
1559596080528,1570
1559596080608,1512
1559596080685,1520
1559596080758,1733
1559596080834,1558
1559596080909,1831
1559596080990,1680
1559596081065,1806
1559596081139,1895
1559596081217,1835
1559596081294,1841
1559596081368,1783
1559596081437,1643
1559596081515,1809
1559596081585,1852
1559596081686,1811
1559596081763,1417
1559596081840,1840
1559596081919,1679
1559596081997,1885
1559596082073,1969
1559596082143,1680
1559596082220,1495
1559596082298,1617
1559596082374,1669
1559596082451,1629
1559596082528,1575
1559596082603,1520
1559596082678,1117
1559596082746,1595
1559596082822,1634
1559596082891,1991
1559596082978,1952
1559596083048,1855
1559596083137,1787
1559596083213,1854
1559596083290,1850
1559596083369,1776
1559596083438,1830
1559596083524,1644
1559596083593,1741
1559596083673,1799
1559596083751,1893
1559596083828,1938
1559596083906,1554
1559596083982,1468
1559596084057,1535
1559596084126,1654
1559596084197,1504
1559596084283,1535
1559596084359,1584
1559596084433,2923
1559596084510,1719
1559596084587,1663
1559596084663,1851
1559596084738,1728
1559596084808,1687
1559596084885,1638
1559596084962,1650
1559596085039,1666
1559596085116,1804
1559596085185,1859
1559596085260,1195
1559596085338,1669
1559596085413,1712
1559596085499,1851
1559596085576,1805
1559596085652,1770
1559596085729,1744
1559596085807,1584
1559596085890,1691
1559596085968,1730
1559596086045,1574
1559596086125,4095
1559596086201,1527
1559596086276,1670
1559596086352,2071
1559596086427,1733
1559596086505,1583
1559596086585,1622
1559596086663,1597
1559596086737,1633
1559596086818,1659
1559596086890,1272
1559596086971,1793
1559596087056,1773
1559596087133,2062
1559596087206,1891
1559596087283,1655
1559596087358,1665
1559596087435,1731
1559596087513,1782
1559596087589,1855
1559596087661,1665
1559596087757,4075
1559596087833,1680
1559596087911,1798
1559596087988,1972
1559596088069,1712
1559596088144,1535
1559596088218,1521
1559596088291,1602
1559596088367,1826
1559596088443,1584
1559596088519,4095
1559596088597,1664
1559596088674,1850
1559596088750,2091
1559596088818,1688
1559596088893,1840
1559596088969,1869
1559596089047,1744
1559596089123,1696
1559596089198,1805
1559596089276,1729
1559596089354,4095
1559596089442,1586
1559596089518,1674
1559596089595,1933
1559596089673,1723
1559596089746,1684
1559596089825,1605
1559596089894,1501
1559596089979,1531
1559596090055,1766
1559596090132,1726
1559596090209,4095
1559596090285,1645
1559596090361,1616
1559596090437,1802
1559596090515,1682
1559596090591,1756
1559596090667,1748
1559596090743,1653
1559596090830,1802
1559596090906,1786
1559596090984,1761
1559596091059,1302
1559596091157,1892
1559596091229,1797
1559596091317,1903
1559596091390,1875
1559596091476,1678
1559596091551,1764
1559596091627,1766
1559596091706,1696
1559596091775,1593
1559596091862,1726
1559596091933,1559
1559596092018,2378
1559596092094,1642
1559596092170,1866
1559596092246,2015
1559596092324,1620
1559596092401,1670
1559596092478,1599
1559596092555,1679
1559596092632,1818
1559596092692,1680
1559596092760,1858
1559596092832,1215
1559596092909,1858
1559596092980,1855
1559596093056,1778
1559596093133,1903
1559596093208,1815
1559596093286,1761
1559596093363,1616
1559596093448,1672
1559596093533,1815
1559596093608,1771
1559596093682,4095
1559596093752,1535
1559596093837,1648
1559596093914,1883
1559596093990,1777
1559596094068,1791
1559596094147,1786
1559596094224,1694
1559596094298,1674
1559596094373,1653
1559596094449,4095
1559596094527,1772
1559596094594,1752
1559596094671,1952
1559596094747,1872
1559596094832,1675
1559596094906,1682
1559596094991,1707
1559596095069,1811
1559596095145,1744
1559596095231,4095
1559596095309,1754
1559596095384,1777
1559596095471,1937
1559596095547,1785
1559596095628,1775
1559596095705,1750
1559596095789,1714
1559596095866,1793
1559596095940,1328
1559596096027,1809
1559596096104,1845
1559596096173,1970
1559596096260,1809
1559596096335,1571
1559596096412,1766
1559596096489,1808
1559596096566,1979
1559596096642,1702
1559596096714,1275
1559596096813,1648
1559596096913,2139
1559596097003,1751
1559596097080,1535
1559596097158,1553
1559596097260,1564
1559596097339,1420
1559596097417,2053
1559596097494,1554
1559596097571,1677
1559596097648,1980
1559596097732,1617
1559596097805,1591
1559596097891,1687
1559596097967,1809
1559596098044,1861
1559596098119,1648
1559596098191,1776
1559596098269,1811
1559596098347,2013
1559596098425,2064
1559596098501,1751
1559596098586,1646
1559596098673,1641
1559596098752,1733
1559596098826,1744
1559596098904,2017
1559596098977,1555
1559596099067,1776
1559596099152,1909
1559596099230,1660
1559596099309,1655
1559596099388,1729
1559596099465,1605
1559596099553,1621
1559596099632,1650
1559596099708,3103
1559596099786,1751
1559596099862,1757
1559596099940,1946
1559596100013,1645
1559596100089,1685
1559596100168,1721
1559596100357,1646
1559596100429,1769
1559596100504,2016
